experiment,model,task_count,concurrency,delay_ms,repeat_id,wall_time_s,throughput_ops,avg_cpu_percent,peak_rss_mb
cpu_bound,single,50,1,0,3,1.2294364999997924,40.669038213855245,94.96000000000001,72.40234375
cpu_bound,threadpool,50,8,0,3,1.2498367999996844,40.005223081935675,93.11428571428571,72.58984375
cpu_bound,asyncio,50,50,0,3,1.2507058999999572,39.97742394914881,95.23809523809524,72.40234375
cpu_bound,single,100,1,0,3,2.4628302000000986,40.60369245106544,98.53,72.40234375
cpu_bound,threadpool,100,8,0,3,2.4811427000004187,40.30400992251801,96.57272727272726,72.58984375
cpu_bound,asyncio,100,100,0,3,2.4609931999984838,40.634000939158064,97.8075,72.40234375
cpu_bound,single,10,1,0,3,0.49049640000157524,20.387509469932674,84.45,72.40234375
cpu_bound,threadpool,10,8,0,3,0.4937571999998909,20.25286922398744,86.73333333333333,72.49609375
cpu_bound,asyncio,10,10,0,3,0.5076214000000618,19.69972109134639,88.88888888888889,72.40234375
cpu_bound,single,50,1,0,3,2.4535878999995475,20.378320255006646,98.0325,72.40234375
cpu_bound,threadpool,50,8,0,3,2.470960599999671,20.235045431321996,95.40869565217392,72.58984375
cpu_bound,asyncio,50,50,0,3,2.42912509999951,20.58354260964579,97.8475,72.40234375
cpu_bound,single,100,1,0,3,4.9486276999996335,20.207622408128906,98.655,72.40234375
